user,post,IntDegree
3057,48,15.3333
3057,69,15.0
3057,129,15.2
3057,4,15.4
3057,73,13.5
3057,75,16.4
3057,77,12.75
3057,188,18.3333
3057,139,13.8
3057,11,13.3333
3057,148,15.2
3057,14,18.3333
3057,33,12.4
3057,15,16.0
3057,84,16.6667
3057,17,13.0
3057,35,16.0
3057,88,13.8
3057,37,13.5714
3057,39,13.8889
3057,19,16.8333
3057,20,11.0
3057,41,16.8
3057,21,13.4
3057,42,11.4286
3057,43,18.75
3061,45,18.5
3061,122,19.3333
3061,1,15.3333
3061,46,16.1667
3061,326,15.1
3061,47,16.4
3061,49,15.0
3061,51,18.0
3061,73,17.8333
3061,76,16.8333
3061,54,14.6667
3061,29,18.0
3061,12,14.25
3061,33,14.6
3061,152,15.0
3061,110,16.1667
3061,82,18.5
3061,195,17.4286
3061,156,16.4
3061,303,17.4286
3061,162,16.6
3061,34,13.0
3061,59,14.3333
3061,18,15.8333
3061,36,15.0
3061,38,12.8333
3061,39,14.3333
3061,117,19.5
3061,171,18.0
3061,19,15.3333
3061,63,15.0
3061,173,18.0
3061,20,12.5
3061,42,14.4286
3061,22,15.3333
3061,245,14.3333
3061,23,13.5
3061,181,13.25
3062,45,17.8333
3062,67,16.2
3062,0,10.7143
3062,1,17.0
3062,2,17.0
3062,46,14.3333
3062,184,17.1429
3062,47,16.0
3062,68,15.6667
3062,69,15.4286
3062,5,15.6
3062,100,18.0
3062,51,16.25
3062,10,17.1429
3062,54,16.8333
3062,29,16.1429
3062,146,16.0
3062,13,17.0
3062,148,16.0
3062,14,18.8333
3062,15,16.8
3062,195,15.1429
3062,303,15.1429
3062,16,12.5714
3062,162,17.2
3062,199,16.4286
3062,17,13.4
3062,88,17.0
3062,89,17.75
3062,19,17.0
3062,173,16.25
3062,20,12.0
3062,42,13.7143
3064,45,23.5
3064,67,20.2
3064,0,15.1429
3064,1,22.3333
3064,2,20.75
3064,46,19.3333
3064,326,18.2
3064,184,21.0
3064,68,20.3333
3064,129,23.2
3064,49,18.0
3064,4,22.4
3064,5,20.6
3064,73,21.0
3064,6,21.75
3064,7,21.8
3064,10,20.4286
3064,28,18.0
3064,11,21.8333
3064,54,21.5
3064,224,19.5
3064,409,21.0
3064,29,21.0
3064,12,16.75
3064,13,22.4
3064,32,22.25
3064,14,24.6667
3064,33,17.4
3064,57,16.0
3064,110,19.0
3064,195,20.7143
3064,84,21.6667
3064,303,20.7143
3064,16,16.0
3064,58,21.25
3064,160,21.8
3064,34,16.0
3064,199,21.2857
3064,17,15.6
3064,35,21.4
3064,88,24.0
3064,18,18.1667
3064,36,19.5
3064,37,19.0
3064,38,14.8333
3064,117,24.0
3064,173,20.0
3064,20,16.5
3064,42,17.2857
3064,66,19.5714
3064,23,15.75
3067,45,13.3333
3067,122,15.1667
3067,4,14.4
3067,6,12.875
3067,77,10.25
3067,10,12.2857
3067,54,13.8333
3067,12,8.75
3067,13,12.6
3067,14,15.3333
3067,33,10.2
3067,16,10.1429
3067,59,10.5
3067,88,12.4
3067,37,12.2857
3067,19,14.1667
3067,20,10.1667
3067,42,10.4286
3067,43,15.0
3067,22,14.1667
3070,45,16.1667
3070,0,10.7143
3070,46,14.0
3070,184,14.1429
3070,68,15.3333
3070,129,16.6
3070,49,13.3333
3070,134,14.2222
3070,8,12.2857
3070,28,13.0
3070,224,12.5
3070,29,14.8571
3070,107,13.0
3070,14,15.0
3070,152,13.8
3070,110,13.0
3070,82,16.1667
3070,15,14.6
3070,156,13.8
3070,84,13.6667
3070,58,13.75
3070,162,15.2
3070,34,10.6667
3070,59,13.1667
3070,36,13.5
3070,37,13.1429
3070,117,17.0
3070,171,16.0
3070,173,14.5
3070,42,13.0
3070,23,12.5
3071,45,16.8333
3071,122,19.0
3071,0,10.0
3071,46,12.8333
3071,184,16.4286
3071,47,14.8
3071,68,13.6667
3071,48,14.1667
3071,6,16.125
3071,54,17.3333
3071,224,15.0
3071,29,13.8571
3071,32,15.5
3071,14,18.3333
3071,33,13.0
3071,84,16.3333
3071,58,14.5
3071,160,17.0
3071,199,16.5714
3071,88,14.8
3071,36,15.5
3071,37,15.0
3071,39,13.5556
3071,63,15.5
3071,20,11.0
3071,21,12.4
3071,42,12.2857
3071,43,19.0
3071,245,13.5556
3071,23,11.25
3074,67,14.8
3074,0,9.5714
3074,1,15.3333
3074,129,16.0
3074,101,14.5556
3074,51,13.25
3074,6,15.625
3074,139,14.4
3074,54,14.1667
3074,224,15.5
3074,409,15.25
3074,32,14.25
3074,152,11.4
3074,82,15.3333
3074,16,12.1429
3074,160,16.0
3074,85,9.75
3074,199,15.5714
3074,59,12.1667
3074,38,8.8333
3074,39,15.3333
3074,117,15.5
3074,173,13.25
3074,20,10.3333
3074,393,15.0
3074,22,15.3333
3074,245,15.3333
3074,23,12.75
3078,45,14.5
3078,122,16.5
3078,0,7.8571
3078,1,16.1667
3078,46,10.6667
3078,6,14.0
3078,54,15.1667
3078,224,14.5
3078,13,14.0
3078,148,12.4
3078,14,16.0
3078,84,14.3333
3078,160,14.8
3078,199,15.2857
3078,59,11.1667
3078,17,10.2
3078,36,10.5
3078,37,13.4286
3078,20,9.5
3078,42,11.1429
3078,22,16.1667
3078,23,11.0
3082,45,16.1667
3082,1,15.6667
3082,46,12.8333
3082,326,12.3
3082,68,15.0
3082,69,14.1429
3082,129,15.8
3082,4,15.8
3082,51,13.5
3082,73,14.8333
3082,76,14.5
3082,9,14.5714
3082,10,14.1429
3082,28,13.5
3082,259,16.8
3082,14,16.5
3082,110,11.6667
3082,195,13.4286
3082,84,15.0
3082,59,12.3333
3082,37,13.2857
3082,39,13.5556
3082,117,15.5
3082,42,13.1429
3082,22,15.6667
3082,66,13.4286
3085,45,18.5
3085,0,10.5714
3085,1,19.3333
3085,46,13.3333
3085,326,14.9
3085,73,17.0
3085,6,18.375
3085,259,17.8
3085,54,18.1667
3085,224,17.8333
3085,409,18.0
3085,29,15.4286
3085,81,16.5
3085,13,18.2
3085,148,16.9
3085,32,17.75
3085,14,20.5
3085,33,13.6
3085,82,17.6667
3085,15,16.8
3085,84,18.1667
3085,16,13.0
3085,162,19.0
3085,199,18.8571
3085,59,13.3333
3085,17,14.6
3085,18,15.1667
3085,37,15.5714
3085,117,17.75
3085,20,11.8333
3085,21,15.2
3085,42,13.8571
3085,43,20.75
3085,22,19.3333
3089,1,18.6667
3089,46,14.5
3089,68,15.5
3089,48,16.3333
3089,5,16.8
3089,100,20.6667
3089,51,15.25
3089,6,18.125
3089,188,20.6667
3089,10,18.5714
3089,29,16.0
3089,12,12.0
3089,81,16.75
3089,146,16.0
3089,148,17.3
3089,14,20.6667
3089,152,12.8
3089,82,18.8333
3089,160,19.8
3089,162,19.8
3089,34,10.6667
3089,59,13.6667
3089,17,15.2
3089,88,17.8
3089,18,14.5
3089,38,11.1667
3089,39,16.7778
3089,171,19.5
3089,19,19.0
3089,20,12.5
3089,42,14.5714
3089,43,20.0
3089,22,18.6667
3089,66,17.4286
3089,245,16.7778
3089,23,13.25
3089,181,12.0
3091,45,14.3333
3091,122,15.5
3091,0,11.0
3091,46,13.0
3091,11,15.0
3091,54,12.8333
3091,224,11.8333
3091,29,13.4286
3091,81,11.375
3091,148,12.4
3091,32,11.5
3091,33,12.6
3091,82,14.0
3091,15,13.4
3091,195,13.2857
3091,84,13.1667
3091,16,11.4286
3091,158,12.0
3091,164,12.0
3091,199,13.1429
3091,59,10.5
3091,38,10.5
3091,20,11.3333
3091,42,12.1429
3095,45,18.6667
3095,122,20.8333
3095,67,15.0
3095,0,13.1429
3095,1,18.0
3095,46,15.8333
3095,326,14.9
3095,184,17.0
3095,47,16.6
3095,3,15.4286
3095,75,18.2
3095,11,18.8333
3095,54,17.8333
3095,224,16.1667
3095,29,16.1429
3095,13,16.8
3095,32,16.5
3095,33,14.0
3095,57,13.5714
3095,110,15.3333
3095,156,15.8
3095,84,16.8333
3095,16,14.2857
3095,158,13.0
3095,160,18.2
3095,162,18.2
3095,34,13.0
3095,59,13.3333
3095,18,13.6667
3095,36,16.0
3095,37,15.5714
3095,38,12.3333
3095,117,17.0
3095,20,13.8333
3095,42,14.0
3095,22,18.0
3095,66,16.4286
3096,45,12.3333
3096,0,9.7143
3096,184,12.4286
3096,68,11.5
3096,3,11.0
3096,6,11.75
3096,28,10.3333
3096,54,12.5
3096,29,11.8571
3096,148,11.1
3096,32,11.0
3096,33,10.6
3096,110,10.0
3096,158,10.3333
3096,58,11.0
3096,164,10.1429
3096,117,12.0
3096,20,10.0
3096,41,11.8
3096,23,8.25
3101,45,23.8333
3101,122,26.8333
3101,0,12.5714
3101,1,24.5
3101,2,21.0
3101,46,17.8333
3101,326,18.5
3101,48,19.6667
3101,5,21.8
3101,100,27.0
3101,6,23.125
3101,7,20.4
3101,78,17.5714
3101,188,26.0
3101,11,22.8333
3101,54,23.3333
3101,224,21.1667
3101,409,22.875
3101,29,19.0
3101,146,18.0
3101,13,20.8
3101,148,20.8
3101,32,20.0
3101,14,26.0
3101,33,17.8
3101,15,21.0
3101,84,22.6667
3101,16,16.1429
3101,58,21.75
3101,160,25.2
3101,162,25.2
3101,34,13.0
3101,199,23.7143
3101,59,16.3333
3101,17,15.6
3101,36,22.5
3101,37,19.7143
3101,38,12.5
3101,39,19.4444
3101,171,24.5
3101,63,22.5
3101,173,16.0
3101,20,14.6667
3101,41,24.4
3101,42,17.8571
3101,22,24.5
3101,245,19.4444
3101,23,15.75
3101,181,13.25
3102,45,18.8333
3102,122,20.0
3102,67,14.2
3102,0,14.0
3102,46,18.0
3102,326,15.3
3102,47,14.2
3102,3,14.4286
3102,4,15.2
3102,5,18.0
3102,134,14.4444
3102,6,16.5
3102,7,20.0
3102,11,19.3333
3102,54,15.0
3102,29,17.2857
3102,146,17.4
3102,30,17.2
3102,33,14.6
3102,57,14.0
3102,152,16.2
3102,110,16.6667
3102,15,15.6
3102,156,15.2
3102,158,16.0
3102,34,15.0
3102,164,15.8571
3102,35,14.2
3102,36,17.5
3102,37,14.5714
3102,117,17.0
3102,63,17.5
3102,20,13.1667
3102,21,13.0
3102,42,16.0
3102,66,14.2857
3105,0,10.0
3105,1,18.8333
3105,2,17.25
3105,326,15.0
3105,184,18.2857
3105,3,16.8571
3105,4,17.6
3105,134,15.1111
3105,6,17.625
3105,8,15.0
3105,54,18.5
3105,29,15.4286
3105,12,11.5
3105,13,15.4
3105,148,17.2
3105,14,20.5
3105,82,17.6667
3105,15,18.0
3105,195,14.4286
3105,162,18.8
3105,34,9.0
3105,59,12.0
3105,36,16.0
3105,37,15.5714
3105,39,16.0
3105,19,19.1667
3105,20,12.1667
3105,42,13.7143
3105,43,20.5
3105,22,18.8333
3105,66,17.8571
3105,245,16.0
3106,45,13.6667
3106,184,14.1429
3106,8,12.1429
3106,9,14.1429
3106,224,13.8333
3106,409,14.5
3106,29,12.0
3106,148,13.7
3106,82,14.0
3106,15,14.6
3106,84,14.6667
3106,199,15.1429
3106,59,10.1667
3106,35,14.6
3106,36,12.5
3106,39,13.4444
3106,117,12.0
3106,19,15.3333
3106,63,12.5
3106,20,9.5
3106,21,11.2
3106,42,11.0
3106,245,13.4444
3110,45,15.8333
3110,122,17.3333
3110,0,12.0
3110,1,15.6667
3110,46,13.3333
3110,77,13.625
3110,78,13.8571
3110,29,15.0
3110,12,13.75
3110,81,13.25
3110,148,14.4
3110,14,17.3333
3110,33,13.8
3110,57,12.8571
3110,110,14.1667
3110,84,15.8333
3110,16,12.5714
3110,160,15.6
3110,85,9.0
3110,34,12.0
3110,59,12.8333
3110,17,12.2
3110,18,12.5
3110,36,13.5
3110,37,13.4286
3110,38,12.8333
3110,39,13.0
3110,19,15.8333
3110,20,13.3333
3110,43,16.5
3110,22,15.6667
3110,23,11.25
3117,45,12.8333
3117,122,13.6667
3117,46,12.0
3117,326,11.0
3117,49,9.3333
3117,6,12.125
3117,10,11.8571
3117,54,11.0
3117,29,12.2857
3117,81,11.625
3117,57,11.5714
3117,110,12.6667
3117,59,10.6667
3117,17,10.2
3117,38,10.8333
3117,89,13.0
3117,117,13.25
3117,20,11.0
3117,42,10.7143
3117,23,9.25
3117,181,11.0
3118,45,11.0
3118,0,9.1429
3118,46,9.8333
3118,184,10.5714
3118,49,11.0
3118,28,10.3333
3118,13,12.4
3118,32,10.5
3118,15,9.2
3118,16,9.1429
3118,160,10.4
3118,59,11.3333
3118,17,10.2
3118,37,10.4286
3118,38,9.1667
3118,117,11.5
3118,20,9.8333
3118,42,9.1429
3118,23,10.75
3118,181,9.25
3121,45,16.5
3121,0,12.2857
3121,1,16.8333
3121,46,14.0
3121,326,13.6
3121,184,15.5714
3121,75,16.6
3121,11,16.5
3121,54,16.1667
3121,224,15.0
3121,29,15.0
3121,81,13.5
3121,30,15.0
3121,13,15.6
3121,32,14.75
3121,14,18.3333
3121,33,13.4
3121,57,13.2857
3121,110,14.5
3121,15,14.6
3121,84,16.1667
3121,16,13.1429
3121,58,15.25
3121,85,8.0
3121,59,13.0
3121,17,11.6
3121,37,14.2857
3121,38,12.8333
3121,20,14.0
3121,42,13.0
3121,43,17.5
3121,22,16.8333
3121,23,11.5
3121,181,13.5
3123,45,13.6667
3123,2,14.75
3123,48,11.6667
3123,49,13.0
3123,4,12.0
3123,5,12.4
3123,100,14.6667
3123,101,13.0
3123,134,13.4444
3123,73,15.5
3123,74,12.6667
3123,7,12.8
3123,78,12.0
3123,12,11.0
3123,81,14.375
3123,107,13.0
3123,33,10.4
3123,110,12.5
3123,156,12.8
3123,34,9.6667
3123,17,14.6
3123,88,16.0
3123,117,16.5
3123,173,14.0
3123,21,13.8
3123,94,13.5
3123,66,10.7143
3124,0,10.5714
3124,1,11.8333
3124,326,11.6
3124,48,12.0
3124,100,11.6667
3124,78,12.4286
3124,29,13.1429
3124,12,12.75
3124,15,12.4
3124,195,12.5714
3124,160,12.2
3124,162,12.2
3124,37,10.2857
3124,38,11.6667
3124,117,11.25
3124,20,11.5
3124,21,12.4
3124,42,10.0
3124,22,11.8333
3124,66,12.1429
3124,23,7.75
3124,181,11.75
3127,45,16.0
3127,122,17.8333
3127,1,16.3333
3127,326,13.4
3127,47,13.2
3127,48,14.3333
3127,129,16.8
3127,4,15.2
3127,5,15.0
3127,101,12.6667
3127,8,13.0
3127,29,14.2857
3127,146,13.2
3127,32,14.25
3127,14,17.5
3127,33,13.6
3127,82,16.0
3127,15,15.6
3127,34,7.3333
3127,35,16.0
3127,36,15.5
3127,39,14.2222
3127,20,10.0
3127,273,17.1667
3127,41,16.8
3127,42,13.2857
3127,22,16.3333
3127,245,14.2222
3135,1,11.8333
3135,69,12.7143
3135,902,10.8571
3135,74,11.2222
3135,76,12.5
3135,29,11.0
3135,12,8.25
3135,146,11.6
3135,148,11.4
3135,14,12.3333
3135,158,9.5
3135,85,9.75
3135,199,11.4286
3135,59,10.8333
3135,17,12.4
3135,37,10.8571
3135,38,8.3333
3135,20,9.0
3135,42,10.8571
3135,94,11.25
3135,23,10.25
3136,45,14.0
3136,122,14.3333
3136,67,13.8
3136,46,13.3333
3136,49,11.6667
3136,51,14.0
3136,76,13.8333
3136,189,13.375
3136,11,14.0
3136,54,10.5
3136,29,12.4286
3136,146,14.0
3136,30,14.4
3136,57,12.0
3136,110,14.1667
3136,16,10.7143
3136,58,12.25
3136,34,12.6667
3136,59,13.1667
3136,17,11.0
3136,18,13.1667
3136,20,10.6667
3136,21,12.0
3136,42,11.7143
3136,23,11.0
3138,45,14.1667
3138,1,15.1667
3138,2,14.5
3138,68,13.1667
3138,69,13.7143
3138,101,12.1111
3138,51,11.5
3138,78,10.8571
3138,28,12.6667
3138,224,13.8333
3138,409,14.25
3138,29,12.5714
3138,146,11.6
3138,14,15.8333
3138,33,12.0
3138,82,14.3333
3138,15,14.2
3138,160,15.0
3138,199,14.8571
3138,59,11.0
3138,35,14.4
3138,36,13.0
3138,63,13.0
3138,20,9.1667
3138,22,15.1667
3138,23,11.0
3139,1,17.6667
3139,48,15.3333
3139,129,16.8
3139,3,16.4286
3139,5,14.8
3139,100,18.3333
3139,101,13.6667
3139,134,15.6667
3139,10,18.7143
3139,224,16.5
3139,409,17.5
3139,29,14.5714
3139,146,14.2
3139,14,19.1667
3139,110,11.6667
3139,82,18.3333
3139,15,19.0
3139,162,19.0
3139,199,18.0
3139,38,10.0
3139,89,17.875
3139,39,16.3333
3139,171,18.3333
3139,20,11.3333
3139,42,13.4286
3139,22,17.6667
3139,66,17.2857
3139,245,16.3333
3139,23,10.5
3139,181,10.5
3141,1,17.6667
3141,184,15.8571
3141,47,14.2
3141,68,13.6667
3141,69,14.5714
3141,129,16.4
3141,4,17.0
3141,73,14.3333
3141,78,13.1429
3141,188,19.3333
3141,139,13.9
3141,54,16.1667
3141,224,15.8333
3141,409,16.625
3141,29,14.5714
3141,148,15.3
3141,14,19.3333
3141,33,14.0
3141,82,15.8333
3141,15,16.2
3141,195,14.2857
3141,303,14.2857
3141,199,17.0
3141,59,11.3333
3141,38,10.3333
3141,20,11.6667
3141,42,12.7143
3141,22,17.6667
3142,45,27.6667
3142,122,31.1667
3142,67,25.6
3142,0,16.7143
3142,1,26.1667
3142,2,28.25
3142,46,22.0
3142,47,26.4
3142,68,25.0
3142,48,22.5
3142,129,28.4
3142,49,25.6667
3142,5,25.0
3142,100,32.3333
3142,101,20.6667
3142,134,23.0
3142,51,24.75
3142,6,25.5
3142,7,24.6
3142,76,25.1667
3142,188,28.6667
3142,8,20.1429
3142,9,23.8571
3142,28,22.6667
3142,11,25.5
3142,54,24.6667
3142,224,22.6667
3142,29,24.0
3142,12,17.75
3142,146,22.4
3142,30,22.0
3142,107,22.1429
3142,13,29.0
3142,32,27.25
3142,14,28.6667
3142,152,20.4
3142,110,21.1667
3142,82,26.8333
3142,15,23.4
3142,156,22.0
3142,84,25.8333
3142,16,18.1429
3142,158,17.3333
3142,58,23.5
3142,160,25.8
3142,162,25.8
3142,34,18.0
3142,59,22.0
3142,17,21.4
3142,35,25.8
3142,88,28.4
3142,18,23.0
3142,36,24.0
3142,37,22.2857
3142,38,15.5
3142,117,29.5
3142,19,26.0
3142,63,24.0
3142,173,24.75
3142,20,18.3333
3142,41,28.2
3142,21,21.8
3142,42,21.4286
3142,43,30.5
3142,66,22.1429
3142,23,21.75
3142,181,17.5
3144,67,21.0
3144,0,10.8571
3144,1,24.0
3144,2,24.75
3144,46,15.3333
3144,68,19.0
3144,69,22.7143
3144,4,22.8
3144,5,19.2
3144,100,26.3333
3144,73,21.6667
3144,6,23.125
3144,76,21.0
3144,77,18.375
3144,188,25.6667
3144,10,23.5714
3144,54,22.6667
3144,224,22.3333
3144,29,18.2857
3144,81,22.0
3144,146,19.0
3144,13,22.4
3144,148,22.1
3144,14,25.6667
3144,82,23.0
3144,15,22.8
3144,84,22.1667
3144,16,16.0
3144,58,20.0
3144,160,25.0
3144,85,14.5
3144,162,25.0
3144,199,23.7143
3144,59,16.1667
3144,17,19.8
3144,88,20.6
3144,18,19.3333
3144,37,18.2857
3144,89,23.125
3144,39,21.1111
3144,117,23.25
3144,19,24.0
3144,20,13.6667
3144,22,24.0
3144,66,21.2857
3144,245,21.1111
3145,45,22.0
3145,67,18.8
3145,2,23.25
3145,46,18.3333
3145,68,20.5
3145,69,22.5714
3145,5,22.0
3145,100,27.6667
3145,101,19.6667
3145,902,19.1429
3145,134,21.3333
3145,6,22.25
3145,7,20.8
3145,78,17.7143
3145,139,19.6
3145,10,22.7143
3145,28,18.8333
3145,29,20.5714
3145,107,21.0
3145,14,23.1667
3145,82,25.1667
3145,15,24.4
3145,195,19.8571
3145,303,19.8571
3145,158,16.5
3145,160,22.6
3145,164,15.8571
3145,199,20.7143
3145,17,19.4
3145,88,20.6
3145,36,21.5
3145,37,17.7143
3145,38,12.3333
3145,89,22.375
3145,39,21.7778
3145,19,20.5
3145,63,21.5
3145,173,19.0
3145,20,14.1667
3145,273,25.6667
3145,393,20.2222
3145,41,23.2
3145,42,19.1429
3145,66,19.5714
3145,245,21.7778
3145,23,16.0
3145,181,13.25
3148,2,23.0
3148,46,19.3333
3148,68,22.1667
3148,129,23.8
3148,4,21.0
3148,5,21.8
3148,101,19.3333
3148,134,20.7778
3148,51,21.0
3148,73,20.6667
3148,6,21.75
3148,7,21.4
3148,139,19.0
3148,189,19.875
3148,8,18.4286
3148,10,22.4286
3148,28,19.0
3148,259,24.6
3148,54,19.6667
3148,29,21.1429
3148,12,15.0
3148,146,21.4
3148,30,19.0
3148,14,23.1667
3148,33,17.4
3148,152,19.2
3148,110,18.3333
3148,82,24.3333
3148,15,23.4
3148,156,17.8
3148,16,16.1429
3148,158,17.0
3148,34,16.0
3148,164,17.0
3148,59,17.8333
3148,35,20.6
3148,36,21.0
3148,37,18.4286
3148,89,23.125
3148,39,20.5556
3148,117,23.5
3148,19,20.5
3148,20,15.1667
3148,393,19.4444
3148,41,21.8
3148,42,19.4286
3148,22,20.5
3148,66,19.2857
3148,245,20.5556
3148,23,16.0
3150,0,10.0
3150,1,12.6667
3150,46,12.1667
3150,326,11.9
3150,47,10.4
3150,48,11.8333
3150,902,11.7143
3150,134,10.6667
3150,78,12.2857
3150,224,10.8333
3150,14,13.6667
3150,195,12.7143
3150,303,12.7143
3150,158,11.6667
3150,199,12.2857
3150,36,12.5
3150,63,12.5
3150,20,10.1667
3150,21,10.4
3150,42,12.1429
3150,66,12.5714
3151,45,33.0
3151,122,36.8333
3151,67,26.6
3151,0,18.1429
3151,1,30.8333
3151,46,26.3333
3151,326,25.3
3151,184,29.2857
3151,47,27.4
3151,48,26.8333
3151,69,27.2857
3151,4,30.2
3151,5,29.4
3151,100,35.6667
3151,902,25.2857
3151,51,27.0
3151,6,30.75
3151,7,29.8
3151,76,26.0
3151,188,33.8333
3151,189,25.75
3151,10,30.0
3151,11,31.8333
3151,54,29.3333
3151,224,26.6667
3151,409,30.0
3151,29,27.7143
3151,81,26.25
3151,146,27.6
3151,30,24.8
3151,107,23.8571
3151,13,29.6
3151,148,27.6
3151,32,28.5
3151,14,33.8333
3151,33,22.4
3151,57,19.7143
3151,152,23.2
3151,110,24.0
3151,82,31.5
3151,15,29.4
3151,195,26.7143
3151,156,24.2
3151,84,29.3333
3151,303,26.7143
3151,16,21.2857
3151,158,21.3333
3151,58,29.25
3151,160,31.6
3151,162,31.6
3151,34,21.0
3151,164,21.1429
3151,199,30.0
3151,59,22.5
3151,17,22.2
3151,88,30.4
3151,18,24.1667
3151,36,29.5
3151,37,25.5714
3151,38,17.1667
3151,39,25.7778
3151,117,32.0
3151,19,30.8333
3151,63,29.5
3151,173,27.0
3151,20,20.5
3151,41,31.0
3151,42,25.1429
3151,43,34.5
3151,22,30.8333
3151,66,27.8571
3151,245,25.7778
3151,23,21.0
3151,181,19.5
3159,45,17.0
3159,122,18.1667
3159,0,10.1429
3159,46,14.0
3159,68,15.3333
3159,69,16.4286
3159,5,16.0
3159,100,19.0
3159,6,16.375
3159,7,15.6
3159,139,14.1
3159,10,16.4286
3159,11,16.5
3159,29,15.0
3159,146,15.0
3159,14,16.8333
3159,33,13.0
3159,15,17.2
3159,59,13.0
3159,17,14.4
3159,88,15.4
3159,36,14.5
3159,39,16.0
3159,173,13.75
3159,20,10.6667
3159,393,15.0
3159,41,16.4
3159,42,14.4286
3159,66,14.2857
3159,245,16.0
3159,23,12.25
3160,45,39.6667
3160,122,44.6667
3160,67,34.8
3160,0,21.1429
3160,1,37.6667
3160,2,40.5
3160,46,29.8333
3160,326,31.2
3160,184,36.5714
3160,47,34.6
3160,68,35.0
3160,48,33.5
3160,69,36.2857
3160,129,40.4
3160,49,33.3333
3160,3,32.7143
3160,4,36.8
3160,5,34.6
3160,100,46.0
3160,101,30.4444
3160,902,30.1429
3160,51,35.75
3160,73,36.8333
3160,6,38.25
3160,74,31.0
3160,7,34.2
3160,75,37.2
3160,76,35.0
3160,78,29.1429
3160,188,41.8333
3160,139,30.7
3160,189,30.75
3160,8,29.4286
3160,9,33.1429
3160,10,38.0
3160,28,31.3333
3160,259,40.8
3160,11,38.0
3160,54,35.6667
3160,224,33.3333
3160,409,36.875
3160,29,34.2857
3160,12,24.25
3160,81,35.0
3160,146,33.6
3160,30,30.0
3160,13,38.2
3160,148,35.0
3160,32,36.75
3160,14,41.8333
3160,57,23.2857
3160,152,28.6
3160,110,28.5
3160,82,40.6667
3160,15,38.2
3160,195,32.2857
3160,156,29.4
3160,84,36.3333
3160,303,32.2857
3160,16,26.0
3160,158,23.5
3160,58,33.5
3160,85,21.5
3160,162,38.6
3160,34,23.6667
3160,164,23.7143
3160,199,36.8571
3160,59,28.0
3160,17,31.2
3160,35,35.6
3160,88,38.4
3160,18,32.0
3160,36,34.5
3160,37,30.5714
3160,38,20.1667
3160,89,39.625
3160,39,33.8889
3160,117,41.75
3160,171,40.0
3160,19,37.5
3160,63,34.5
3160,173,35.75
3160,20,24.1667
3160,273,42.0
3160,393,31.6667
3160,41,39.0
3160,21,30.4
3160,42,29.8571
3160,94,29.125
3160,43,43.0
3160,22,37.6667
3160,66,33.7143
3160,245,33.8889
3160,23,27.5
3160,181,23.25
3163,45,23.0
3163,0,14.7143
3163,1,21.3333
3163,46,18.8333
3163,326,19.2
3163,184,20.7143
3163,47,18.0
3163,48,19.5
3163,69,18.7143
3163,902,18.4286
3163,73,18.8333
3163,6,22.0
3163,78,18.7143
3163,10,22.1429
3163,54,20.8333
3163,224,19.0
3163,409,21.375
3163,29,20.2857
3163,12,16.25
3163,146,20.0
3163,30,19.0
3163,14,23.8333
3163,33,17.6
3163,57,15.7143
3163,152,17.0
3163,110,18.3333
3163,15,21.8
3163,156,18.2
3163,16,17.2857
3163,158,16.5
3163,160,22.6
3163,162,22.6
3163,34,16.0
3163,164,16.8571
3163,59,15.8333
3163,88,22.0
3163,37,18.1429
3163,89,23.375
3163,39,18.1111
3163,117,21.0
3163,19,21.5
3163,20,16.3333
3163,42,17.8571
3163,22,21.3333
3163,66,20.7143
3163,245,18.1111
3163,23,13.25
3164,45,21.1667
3164,122,23.5
3164,67,20.6
3164,0,15.2857
3164,2,20.25
3164,46,17.3333
3164,326,17.3
3164,47,20.8
3164,68,19.5
3164,129,21.6
3164,49,18.3333
3164,3,17.2857
3164,4,19.4
3164,51,21.5
3164,73,21.6667
3164,6,19.875
3164,10,19.1429
3164,54,18.8333
3164,29,19.8571
3164,12,16.5
3164,81,18.75
3164,30,19.6
3164,13,22.2
3164,148,18.4
3164,32,20.75
3164,14,21.5
3164,57,16.7143
3164,110,19.0
3164,195,18.7143
3164,156,19.2
3164,16,16.2857
3164,59,17.0
3164,17,16.2
3164,88,24.0
3164,18,18.8333
3164,36,15.0
3164,37,16.7143
3164,38,15.0
3164,39,16.6667
3164,117,23.75
3164,19,19.0
3164,20,16.3333
3164,42,15.5714
3164,66,17.4286
3164,23,16.25
3164,181,16.5
3165,45,26.0
3165,67,25.6
3165,0,15.4286
3165,1,24.8333
3165,2,29.0
3165,46,21.1667
3165,47,25.0
3165,68,25.0
3165,48,23.3333
3165,129,26.6
3165,49,25.0
3165,3,21.5714
3165,4,24.6
3165,5,23.2
3165,101,21.4444
3165,902,20.8571
3165,51,26.5
3165,73,26.5
3165,7,23.4
3165,76,25.5
3165,188,28.0
3165,139,22.0
3165,8,21.0
3165,9,23.7143
3165,10,24.7143
3165,28,23.8333
3165,259,29.0
3165,54,23.5
3165,29,24.4286
3165,12,18.0
3165,146,22.6
3165,107,23.4286
3165,13,28.0
3165,57,17.2857
3165,110,20.8333
3165,82,28.0
3165,15,25.2
3165,195,23.2857
3165,156,21.0
3165,58,22.75
3165,34,16.6667
3165,59,21.0
3165,35,25.0
3165,18,23.0
3165,36,21.5
3165,37,21.2857
3165,38,15.6667
3165,89,26.25
